,Unnamed: 0,Symbol,Name,Buy,Analyst,headline_polarity,convo_polarity,beta,profitMargins,forwardEps,bookValue,heldPercentInstitutions,shortRatio,shortPercentOfFloat,agora_pred
151,151,COTY,Coty Inc. Class A Common Stock,1,Buy,0.26,0.22,2.52,-0.04,0.33,3.73,0.28,1.8,0.04,0.0
152,152,CP,Canadian Pacific Railway Limited Common Stock,1,Buy,,,0.66,0.39,3.46,14.2,0.82,10.86,0.09,
153,153,CPA,Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock,1,Buy,,,1.56,-0.56,3.9,28.45,1.3,17.05,0.1,
154,154,CPE,Callon Petroleum Company Common Stock,1,Buy,,,3.17,-0.92,12.94,16.36,0.83,3.5,0.2,
155,155,CPK,Chesapeake Utilities Corporation Common Stock,1,Buy,,,,,,,,,,
156,156,CPNG,Coupang Inc. Class A Common Stock,1,Buy,,,,-0.07,-0.4,1.61,0.86,5.26,0.07,
157,157,CRK,Comstock Resources Inc. Common Stock,1,Buy,,,1.3,-0.32,2.31,4.07,0.3,1.15,0.1,
158,158,CS,Credit Suisse Group American Depositary Shares,1,Buy,,,1.58,0.01,1.57,18.07,0.04,2.03,,
159,159,CSAN,Cosan S.A. ADS,1,Buy,,,1.1,0.13,,22.1,0.01,9.57,,
160,160,CSLT,Castlight Health Inc. Class B Common Stock,1,Buy,,,1.84,-0.05,0.02,0.78,0.75,8.77,0.06,
161,161,CTS,CTS Corporation Common Stock,1,Buy,,,0.74,-0.07,1.97,14.13,0.92,3.55,0.02,
162,162,CTT,CatchMark Timber Trust Inc. Class A Common Stock,1,Buy,,,1.34,-0.05,-0.26,2.63,0.77,3.69,0.01,
163,163,CUBE,CubeSmart Common Shares,1,Buy,0.68,0.08,,,,,,,,
164,164,CVA,Covanta Holding Corporation Common Stock,1,Buy,,,,,,,,,,
165,165,CWK,Cushman & Wakefield plc Ordinary Shares,1,Buy,,,,,,,,,,
166,166,CXW,CoreCivic Inc. Common Stock,1,Buy,,,1.3,-0.06,0.9,10.7,0.85,8.01,0.07,
167,167,CYH,Community Health Systems Inc. Common Stock,1,Buy,,,1.86,0.03,1.1,-12.41,0.81,2.97,0.04,
168,168,DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,1,Buy,,,,-0.47,-0.57,-5.82,0.71,1.54,,
169,169,DASH,DoorDash Inc. Class A Common Stock,1,Buy,0.16,0.04,,-0.14,-0.71,13.69,0.93,4.44,0.07,
170,170,DB,Deutsche Bank AG Common Stock,1,Buy,,,,0.09,1.51,29.34,0.38,4.86,0.01,
171,171,DBI,Designer Brands Inc. Class A Common Stock,1,Buy,,,2.51,-0.04,1.36,4.26,0.87,3.99,0.18,
172,172,DCI,Donaldson Company Inc. Common Stock,1,Buy,-0.08,0.11,1.38,0.1,2.91,9.1,0.83,1.37,0.01,1.0
173,173,DCP,DCP Midstream  LP Common Units ,1,Buy,,,3.36,0.03,2.77,23.6,0.32,6.92,0.04,
174,174,DD,DuPont de Nemours Inc. Common Stock,1,Buy,-0.11,0.27,1.27,0.28,4.94,51.23,0.74,2.74,0.02,0.0
175,175,DEI,Douglas Emmett Inc. Common Stock,1,Buy,0.21,-0.01,,,,,,,,
176,176,DESP,Despegar.com Corp. Ordinary Shares,1,Buy,,,,,,,,,,
177,177,DFIN,Donnelley Financial Solutions Inc. Common Stock ,1,Buy,,,,,,,,,,
178,178,DFS,Discover Financial Services Common Stock,1,Buy,-0.03,0.33,1.8,0.43,13.12,44.96,0.87,3.84,0.02,1.0
179,179,DLNG,Dynagas LNG Partners LP Common Units,1,Buy,,,,,,,,,,
180,180,DM,Desktop Metal Inc. Class A Common Stock,1,Buy,,,,-2.2,-0.23,3.69,0.5,5.42,0.14,
181,181,DOC,Physicians Realty Trust Common Shares of Beneficial Interest,1,Buy,,,0.78,0.16,0.36,12.51,0.92,5.2,0.06,
182,182,DOLE,Dole plc Ordinary Shares,1,Buy,,,,0.01,1.56,1.4,0.12,1.27,0.01,
183,183,DOV,Dover Corporation Common Stock,1,Buy,0.05,0.11,1.39,0.12,8.17,27.03,0.86,1.65,0.01,1.0
184,184,DOW,Dow Inc. Common Stock ,1,Buy,0.13,0.21,1.71,0.11,6.3,22.23,0.7,2.33,0.02,1.0
185,185,DPZ,Domino's Pizza Inc Common Stock,1,Buy,,,0.52,0.11,15.44,-112.88,0.98,2.59,0.05,
186,186,DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,1,Buy,,,0.74,0.38,9.32,14.87,0.56,1.96,,
187,187,DRH,Diamondrock Hospitality Company Common Stock,1,Buy,,,,,,,,,,
188,188,DTE,DTE Energy Company Common Stock,1,Buy,0.19,0.04,0.66,0.06,5.94,44.22,0.71,1.82,0.01,1.0
189,189,DTM,DT Midstream Inc. Common Stock ,1,Buy,0.17,0.27,,,,,,,,
190,190,DUK,Duke Energy Corporation (Holding Company) Common Stock,1,Buy,0.24,0.18,0.28,0.12,5.47,60.04,0.64,2.01,0.01,1.0
191,191,DVA,DaVita Inc. Common Stock,1,Buy,0.07,0.15,,0.08,9.69,11.14,0.9,3.86,0.04,
192,192,EB,Eventbrite Inc. Class A Common Stock,1,Buy,,,3.08,-1.18,-0.46,1.86,1.1,16.64,0.15,
193,193,EBS,Emergent Biosolutions Inc. Common Stock,1,Buy,,,1.02,0.18,5.17,28.75,0.87,7.79,0.07,
194,194,EC,Ecopetrol S.A. American Depositary Shares,1,Buy,,,,,,,,,,
195,195,ECC           ,Eagle Point Credit Company Inc. Common Stock,1,Buy,,,,,,,,,,
196,196,ECL,Ecolab Inc. Common Stock,1,Buy,,,1.02,0.09,5.99,24.21,0.87,2.22,0.01,
197,197,EDR,Endeavor Group Holdings Inc. Class A Common Stock,1,Buy,,,,-0.12,1.24,4.36,0.95,7.74,0.04,
198,198,EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands),1,Buy,,,0.89,0.08,0.39,2.91,0.79,2.43,,
199,199,EFX,Equifax Inc. Common Stock,1,Buy,0.06,-0.11,1.43,0.15,8.8,29.01,0.93,3.79,0.02,1.0
200,200,EGHT,8x8 Inc Common Stock,1,Buy,,,1.15,-0.3,0.19,1.42,1.0,21.74,0.21,
201,201,EGP,EastGroup Properties Inc. Common Stock,1,Buy,,,,,,,,,,
202,202,EIX,Edison International Common Stock,1,Buy,0.07,0.0,0.62,0.06,4.64,37.34,0.9,2.72,0.02,1.0
203,203,ELAN,Elanco Animal Health Incorporated Common Stock,1,Buy,,,0.83,-0.16,1.27,16.87,1.02,2.62,0.02,
204,204,EME,EMCOR Group Inc. Common Stock,1,Buy,,,,,,,,,,
205,205,ENLC,EnLink Midstream LLC Common Units representing Limited Partner Interests,1,Buy,,,3.2,-0.04,0.16,2.82,0.85,4.13,0.05,
206,206,ENR,Energizer Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
207,207,ENV,Envestnet Inc Common Stock,1,Buy,,,,,,,,,,
208,208,EPC,Edgewell Personal Care Company Common Stock,1,Buy,,,,,,,,,,
209,209,EPR,EPR Properties Common Stock,1,Buy,0.13,0.23,1.81,-0.22,1.65,35.47,0.82,4.28,0.04,0.0
210,210,EQR,Equity Residential Common Shares of Beneficial Interest,1,Buy,,,,0.44,1.31,28.33,0.93,3.51,0.02,
211,211,ERJ,Embraer S.A. Common Stock,1,Buy,,,0.9,-0.03,0.33,75.56,0.39,2.17,,
212,212,ES,Eversource Energy (D/B/A) Common Stock,1,Buy,0.2,0.05,0.37,0.13,4.09,41.65,0.8,2.49,0.01,1.0
213,213,ESNT,Essent Group Ltd. Common Shares,1,Buy,,,,,,,,,,
214,214,ESRT,Empire State Realty Trust Inc. Class A Common Stock,1,Buy,,,1.14,-0.01,0.14,6.09,0.99,7.27,0.09,
215,215,ESS,Essex Property Trust Inc. Common Stock,1,Buy,0.39,-0.02,0.74,0.27,5.06,91.59,0.98,3.81,0.02,1.0
216,216,ESTE,Earthstone Energy Inc. Class A Common Stock,1,Buy,,,2.76,-0.12,1.44,9.41,0.69,3.12,0.03,
217,217,ETD,Ethan Allen Interiors Inc. Common Stock,1,Buy,,,,,,,,,,
218,218,EVRG,Evergy Inc. Common Stock,1,Buy,,,0.42,0.15,3.52,39.19,0.88,1.6,0.01,
219,219,EVTC,Evertec Inc. Common Stock,1,Buy,,,,,,,,,,
220,220,EXK,Endeavour Silver Corporation Ordinary Shares (Canada),1,Buy,,,1.34,0.22,0.26,1.41,0.31,1.5,,
221,221,FBC,Flagstar Bancorp Inc. Common Stock,1,Buy,,,1.64,0.3,6.09,50.04,0.95,4.26,0.04,
222,222,FBK,FB Financial Corporation Common Stock,1,Buy,,,,,,,,,,
223,223,FCF,First Commonwealth Financial Corporation Common Stock,1,Buy,,,,0.35,1.24,11.69,0.71,4.48,0.03,
224,224,FCPT,Four Corners Property Trust Inc. Common Stock,1,Buy,,,,,,,,,,
225,225,FCX,Freeport-McMoRan Inc. Common Stock,1,Buy,0.05,0.11,2.09,0.18,3.34,9.0,0.78,1.17,0.02,1.0
226,226,FE,FirstEnergy Corp. Common Stock,1,Buy,-0.0,0.09,0.27,0.1,2.59,13.65,0.84,5.14,0.03,1.0
227,227,FLOW,SPX FLOW Inc. Common Stock,1,Buy,,,,,,,,,,
228,228,FLR,Fluor Corporation Common Stock,1,Buy,,,2.86,-0.02,0.78,10.72,0.87,4.93,0.1,
229,229,FLS,Flowserve Corporation Common Stock,1,Buy,-0.11,-0.01,,0.04,1.95,13.54,0.97,3.98,0.04,
230,230,FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,1,Buy,,,,,,,,,,
231,231,FN,Fabrinet Ordinary Shares,1,Buy,,,,,,,,,,
232,232,FNV,Franco-Nevada Corporation,1,Buy,,,0.52,0.55,3.56,30.35,0.79,4.26,,
233,233,FOR,Forestar Group Inc Common Stock ,1,Buy,,,,,,,,,,
234,234,FOUR,Shift4 Payments Inc. Class A Common Stock,1,Buy,-0.0,0.11,,-0.05,1.2,5.39,1.02,8.39,0.2,
235,235,FPI,Farmland Partners Inc. Common Stock,1,Buy,,,0.89,0.12,0.12,9.51,0.42,1.8,0.03,
236,236,FRC,FIRST REPUBLIC BANK Common Stock,1,Buy,,,1.1,0.29,8.17,66.44,0.97,3.36,0.01,
237,237,FRO,Frontline Ltd. Ordinary Shares,1,Buy,,,0.25,0.06,11.4,8.16,0.27,3.48,0.07,
238,238,FRT,Federal Realty Investment Trust Common Stock,1,Buy,0.05,0.03,1.15,0.18,2.07,29.96,0.97,7.43,0.05,0.0
239,239,FSK,FS KKR Capital Corp. Common Stock,1,Buy,,,1.64,2.12,2.54,26.84,0.31,1.12,0.01,
240,240,FSM,Fortuna Silver Mines Inc Ordinary Shares (Canada),1,Buy,,,1.07,0.17,0.71,4.16,0.32,2.48,,
241,241,FSR,Fisker Inc. Class A Common Stock,1,Buy,,,,0.0,-0.96,3.75,0.44,6.59,0.29,
242,242,FTI,TechnipFMC plc Ordinary Share,1,Buy,,,2.17,0.01,0.18,7.76,0.94,2.13,0.03,
243,243,FTS,Fortis Inc. Common Shares,1,Buy,,,,,,,,,,
244,244,FTV,Fortive Corporation Common Stock ,1,Buy,,,1.2,0.34,3.01,25.68,0.93,2.77,0.02,
245,245,FVRR,Fiverr International Ltd. Ordinary Shares no par value,1,Buy,,,1.88,-0.16,0.55,9.52,0.48,5.35,0.1,
246,246,GCO,Genesco Inc. Common Stock,1,Buy,,,,,,,,,,
247,247,GDOT,Green Dot Corporation Class A Common Stock $0.001 par value,1,Buy,,,1.0,0.02,2.74,19.54,0.96,9.31,0.07,
248,248,GE,General Electric Company Common Stock,1,Buy,0.17,0.4,1.05,-0.0,4.03,34.12,0.65,1.4,0.01,1.0
249,249,GEF,Greif Inc. Class A Common Stock,1,Buy,,,1.08,0.06,6.05,29.84,0.86,5.3,,
250,250,GEL,Genesis Energy L.P. Common Units,1,Buy,,,2.47,-0.1,0.66,5.47,0.68,2.03,0.02,
251,251,GEO,Geo Group Inc (The) REIT,1,Buy,,,0.73,0.06,1.14,8.24,0.81,11.69,0.33,
252,252,GFI,Gold Fields Limited American Depositary Shares,1,Buy,,,0.63,0.23,0.24,4.4,0.35,1.98,,
253,253,GGB,Gerdau S.A. Common Stock,1,Buy,,,1.15,0.13,0.78,21.06,0.25,0.61,,
254,254,GGG,Graco Inc. Common Stock,1,Buy,-0.1,0.07,,,,,,,,
255,255,GHL,Greenhill & Co. Inc. Common Stock,1,Buy,,,,,,,,,,
256,256,GIB,CGI Inc. Common Stock,1,Buy,,,,,,,,,,
257,257,GIC,Global Industrial Company Common Stock,1,Buy,,,,,,,,,,
258,258,GIS,General Mills Inc. Common Stock,1,Buy,,,0.5,0.13,3.92,15.99,0.78,4.23,0.03,
259,259,GL,Globe Life Inc. Common Stock,1,Buy,-0.03,0.21,,0.15,8.37,84.5,0.77,2.2,0.01,
260,260,GMED,Globus Medical Inc. Class A Common Stock,1,Buy,,,,,,,,,,
261,261,GMS,GMS Inc. Common Stock,1,Buy,,,,,,,,,,
262,262,GNL,Global Net Lease Inc. Common Stock,1,Buy,,,1.13,0.01,0.16,16.49,0.7,2.41,0.03,
263,263,GOLF,Acushnet Holdings Corp. Common Stock,1,Buy,,,,,,,,,,
264,264,GOOS,Canada Goose Holdings Inc. Subordinate Voting Shares,1,Buy,,,1.52,0.07,1.45,4.93,0.99,5.07,0.07,
265,265,GPC,Genuine Parts Company Common Stock,1,Buy,,,1.1,0.04,7.17,22.34,0.8,2.79,0.01,
266,266,GPK,Graphic Packaging Holding Company,1,Buy,0.14,0.13,,,,,,,,
267,267,GPMT,Granite Point Mortgage Trust Inc. Common Stock,1,Buy,,,,,,,,,,
268,268,GPOR,Gulfport Energy Corporation Common Shares,1,Buy,,,,,,,,,,
269,269,GPS,Gap Inc. (The) Common Stock,1,Buy,0.2,0.22,1.64,0.05,2.48,8.03,0.57,3.25,0.14,0.0
270,270,GSK,GlaxoSmithKline PLC Common Stock,1,Buy,,,0.39,0.13,3.08,6.16,0.13,4.17,,
271,271,GTY,Getty Realty Corporation Common Stock,1,Buy,,,,,,,,,,
272,272,GWB,Great Western Bancorp Inc. Common Stock,1,Buy,,,,,,,,,,
273,273,GWRE,Guidewire Software Inc. Common Stock,1,Buy,0.02,0.07,,,,,,,,
274,274,GWW,W.W. Grainger Inc. Common Stock,1,Buy,0.07,-0.0,1.23,0.07,22.57,35.87,0.73,3.46,0.02,1.0
275,275,HCC,Warrior Met Coal Inc. Common Stock,1,Buy,,,1.12,-0.09,4.76,13.58,0.89,2.95,0.07,
276,276,HEI,Heico Corporation Common Stock,1,Buy,,,,,,,,,,
277,277,HEP,Holly Energy Partners L.P. Common Stock,1,Buy,,,,,,,,,,
278,278,HFC,HollyFrontier Corporation Common Stock,1,Buy,0.13,0.18,1.7,0.01,3.22,33.89,0.88,3.55,0.04,1.0
279,279,HGV,Hilton Grand Vacations Inc. Common Stock ,1,Buy,,,,,,,,,,
280,280,HII,Huntington Ingalls Industries Inc. Common Stock,1,Buy,,,0.99,0.08,14.91,51.42,0.87,3.07,0.02,
281,281,HIMS,Hims & Hers Health Inc. Class A Common Stock,1,Buy,,,,-0.37,-0.16,1.52,0.56,3.02,0.06,
282,282,HLT,Hilton Worldwide Holdings Inc. Common Stock ,1,Buy,0.06,0.08,1.23,-0.17,4.22,-5.08,0.99,3.7,0.03,1.0
283,283,HLX,Helix Energy Solutions Group Inc. Common Stock,1,Buy,,,3.27,-0.05,-0.31,11.12,0.94,4.22,0.06,
284,284,HOG,Harley-Davidson Inc. Common Stock,1,Buy,0.23,-0.04,1.49,0.11,3.48,15.17,0.98,11.21,0.11,0.0
285,285,HP,Helmerich & Payne Inc. Common Stock,1,Buy,,,2.19,-0.28,-1.27,27.88,0.94,4.71,0.08,
286,286,HPP,Hudson Pacific Properties Inc. Common Stock,1,Buy,0.05,-0.06,,,,,,,,
287,287,HPQ,HP Inc. Common Stock,1,Buy,0.16,0.36,1.04,0.07,4.02,-3.42,0.84,6.09,0.05,1.0
288,288,HR,Healthcare Realty Trust Incorporated Common Stock,1,Buy,,,,,,,,,,
289,289,HRB,H&R Block Inc. Common Stock,1,Buy,-0.39,0.25,0.86,0.19,2.79,2.13,0.9,9.41,0.09,0.0
290,290,HRC,Hill-Rom Holdings Inc Common Stock,1,Buy,0.03,0.02,,,,,,,,
291,291,HSY,The Hershey Company Common Stock,1,Buy,0.05,0.28,0.37,0.17,7.44,10.99,0.77,3.29,0.02,1.0
292,292,HTA,Healthcare Trust of America Inc. Class A Common Stock,1,Buy,0.42,0.09,0.6,0.11,0.44,14.17,1.0,5.36,0.09,1.0
293,293,HTH,Hilltop Holdings Inc.,1,Buy,,,,,,,,,,
294,294,HUYA,HUYA Inc. American depositary shares each  representing one Class A ordinary share,1,Buy,,,0.81,0.08,0.34,43.17,0.96,3.37,,
295,295,HVT,Haverty Furniture Companies Inc. Common Stock,1,Buy,,,,0.09,4.46,15.88,0.93,13.79,0.19,
296,296,HYLN,Hyliion Holdings Corp. Class A Common Stock,1,Buy,,,,0.0,-0.95,3.52,0.26,7.82,0.21,
297,297,HZO,MarineMax Inc.  (FL) Common Stock,1,Buy,,,1.72,0.07,6.9,26.14,1.05,10.77,0.2,
298,298,IAG,Iamgold Corporation Ordinary Shares,1,Buy,,,0.84,0.05,0.18,5.28,0.61,1.33,,
299,299,IBM,International Business Machines Corporation Common Stock,1,Buy,0.09,0.14,1.18,0.06,11.37,24.78,0.58,6.03,0.03,1.0
300,300,IDA,IDACORP Inc. Common Stock,1,Buy,-0.01,-0.0,0.51,0.18,5.0,51.6,0.81,6.11,0.03,0.0
301,301,IFS,Intercorp Financial Services Inc. Common Shares,1,Buy,,,0.89,0.42,3.69,80.33,0.28,2.18,0.0,
302,302,INFY,Infosys Limited American Depositary Shares,1,Buy,,,0.61,0.19,0.79,2.25,0.19,1.62,,
303,303,ING,ING Group N.V. Common Stock,1,Buy,,,2.11,0.24,1.0,14.4,0.04,1.74,,
304,304,INT,World Fuel Services Corporation Common Stock,1,Buy,,,,,,,,,,
305,305,IP,International Paper Company Common Stock,1,Buy,-0.1,0.22,,0.08,5.14,24.72,0.84,3.11,0.03,
306,306,IPG,Interpublic Group of Companies Inc. (The) Common Stock,1,Buy,,,,0.08,2.58,7.41,1.04,4.98,0.05,
307,307,IPI,Intrepid Potash Inc Common Stock,1,Buy,,,2.11,0.06,2.72,33.99,0.37,2.09,0.03,
308,308,IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,1,Buy,0.05,0.37,0.85,0.14,1.64,3.96,0.81,19.26,0.14,0.0
309,309,IT,Gartner Inc. Common Stock,1,Buy,,,1.57,0.13,6.69,6.27,0.94,2.38,0.02,
310,310,ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),1,Buy,,,0.99,0.25,0.58,14.66,0.25,0.73,,
311,311,ITW,Illinois Tool Works Inc. Common Stock,1,Buy,-0.06,0.08,1.12,0.19,9.31,11.18,0.8,4.13,0.01,1.0
312,312,IVC,Invacare Corporation Common Stock,1,Buy,,,1.07,-0.04,-0.27,8.02,1.23,11.63,0.32,
313,313,IVZ,Invesco Ltd Common Stock,1,Buy,0.15,0.22,1.25,0.21,2.7,32.55,0.83,1.22,0.02,1.0
314,314,JBGS,JBG SMITH Properties Common Shares ,1,Buy,0.24,0.01,,,,,,,,
315,315,JBT,John Bean Technologies Corporation Common Stock,1,Buy,,,1.56,0.06,5.68,21.59,1.04,6.07,0.05,
316,316,JELD,JELD-WEN Holding Inc. Common Stock,1,Buy,,,,,,,,,,
317,317,JLL,Jones Lang LaSalle Incorporated Common Stock,1,Buy,,,1.34,0.07,16.1,113.58,1.0,5.27,0.03,
318,318,JNPR,Juniper Networks Inc. Common Stock,1,Buy,-0.09,0.11,0.84,0.03,1.96,13.53,0.97,6.45,0.06,0.0
319,319,K,Kellogg Company Common Stock,1,Buy,-0.25,0.19,0.62,0.09,4.18,9.86,0.88,8.73,0.06,0.0
320,320,KAI,Kadant Inc Common Stock,1,Buy,,,,,,,,,,
321,321,KAR,KAR Auction Services Inc Common Stock,1,Buy,,,1.19,0.04,0.85,12.6,1.07,5.05,0.11,
322,322,KEX,Kirby Corporation Common Stock,1,Buy,0.01,-0.0,,,,,,,,
323,323,KEY,KeyCorp Common Stock,1,Buy,0.15,0.3,1.46,0.34,1.99,16.77,0.84,2.98,0.03,1.0
324,324,KL,Kirkland Lake Gold Ltd. Common Shares,1,Buy,,,0.53,0.33,,19.82,0.64,1.93,,
325,325,KMPR,Kemper Corporation,1,Buy,-0.2,-0.01,0.74,0.05,5.35,67.67,0.74,2.69,0.01,0.0
326,326,KMT,Kennametal Inc. Common Stock,1,Buy,,,,,,,,,,
327,327,KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),1,Buy,,,,,,,,,,
328,328,KRC,Kilroy Realty Corporation Common Stock,1,Buy,0.02,-0.03,0.84,0.72,2.1,46.77,1.07,7.72,0.05,0.0
329,329,KSS,Kohl's Corporation Common Stock,1,Buy,,,2.22,0.04,5.91,34.34,0.97,4.82,0.12,
330,330,KSU,Kansas City Southern Common Stock,1,Buy,-0.09,0.12,1.07,0.03,9.74,42.87,0.83,3.4,0.03,1.0
331,331,KW,Kennedy-Wilson Holdings Inc. Common Stock,1,Buy,,,,,,,,,,
332,332,KWR,Quaker Chemical Corporation Common Stock,1,Buy,,,1.48,0.09,8.64,76.9,0.79,33.29,0.12,
333,333,LBRT,Liberty Oilfield Services Inc. Class A Common Stock,1,Buy,,,2.9,-0.08,0.35,6.62,0.54,5.04,0.08,
334,334,LC,LendingClub Corporation Common Stock,1,Buy,,,1.89,-0.18,0.92,7.73,0.81,2.19,0.04,
335,335,LDI,loanDepot Inc. Class A Common Stock,1,Buy,,,,0.42,1.82,4.06,0.13,1.35,0.04,
336,336,LEG,Leggett & Platt Incorporated Common Stock,1,Buy,0.06,0.06,1.48,0.09,3.13,11.51,0.76,9.61,0.06,0.0
337,337,LEN,Lennar Corporation Class A Common Stock,1,Buy,0.12,0.19,1.52,0.16,14.45,66.73,0.96,3.02,0.03,1.0
338,338,LFC,China Life Insurance Company Limited American Depositary Shares,1,Buy,,,1.03,0.07,0.49,83.4,0.01,3.8,,
339,339,LICY,Li-Cycle Holdings Corp. Common Shares,1,Buy,,,,0.0,-0.13,0.97,0.27,1.99,,
340,340,LMND,Lemonade Inc. Common Stock,1,Buy,0.11,0.12,,-1.88,-3.89,17.9,0.34,11.18,0.35,
341,341,LNC,Lincoln National Corporation Common Stock,1,Buy,,,2.15,0.07,11.66,115.0,0.79,3.15,0.02,
342,342,LNN,Lindsay Corporation Common Stock,1,Buy,,,,,,,,,,
343,343,LPG,Dorian LPG Ltd. Common Stock,1,Buy,,,1.34,0.29,1.89,23.18,0.76,4.86,0.09,
344,344,LTHM,Livent Corporation Common Stock,1,Buy,,,2.16,-0.03,0.4,4.93,0.97,8.64,0.21,
345,345,LVS,Las Vegas Sands Corp. Common Stock,1,Buy,-0.1,0.16,1.48,-0.23,1.07,2.75,0.38,1.03,0.04,0.0
346,346,LXP,Lexington Realty Trust Common Stock,1,Buy,,,,,,,,,,
347,347,LYB,LyondellBasell Industries NV Ordinary Shares Class A (Netherlands),1,Buy,,,1.52,0.12,15.41,31.46,0.71,2.53,0.02,
348,348,LYG,Lloyds Banking Group Plc American Depositary Shares,1,Buy,,,1.42,0.32,0.0,0.0,0.02,0.33,,
349,349,LYV,Live Nation Entertainment Inc. Common Stock,1,Buy,0.1,0.05,1.28,-1.15,0.62,-4.25,0.74,5.87,0.09,0.0
350,350,LZB,La-Z-Boy Incorporated Common Stock,1,Buy,,,,,,,,,,
351,351,M,Macy's Inc Common Stock,1,Buy,,,2.09,0.02,3.33,10.16,0.89,3.3,0.22,
352,352,MAA,Mid-America Apartment Communities Inc. Common Stock,1,Buy,,,,,,,,,,
353,353,MAIN,Main Street Capital Corporation Common Stock,1,Buy,,,1.47,1.27,2.54,23.42,0.19,6.5,0.03,
354,354,MANU,Manchester United Ltd. Class A Ordinary Shares,1,Buy,,,0.84,-0.19,2.15,1.67,1.02,1.2,0.05,
355,355,MAS,Masco Corporation Common Stock,1,Buy,0.07,0.09,1.31,0.07,4.08,-0.62,0.98,3.94,0.04,1.0
356,356,MATX,Matson Inc. Common Stock,1,Buy,,,0.95,0.14,7.96,26.99,0.86,4.55,0.04,
357,357,MAXR,Maxar Technologies Inc.,1,Buy,,,1.32,0.0,1.02,17.94,0.8,7.25,0.07,
358,358,MBT,Mobile TeleSystems PJSC,1,Buy,,,1.02,0.13,0.99,4.22,0.28,0.96,,
359,359,MC,Moelis & Company Class A Common Stock,1,Buy,,,,0.26,4.52,8.27,0.95,2.47,0.01,
360,360,MCW,Mister Car Wash Inc. Common Stock,1,Buy,,,,,,,,,,
361,361,MDC,M.D.C. Holdings Inc. Common Stock,1,Buy,,,1.44,0.11,9.97,33.03,0.76,3.04,0.03,
362,362,MFA,MFA Financial Inc.,1,Buy,,,1.74,0.77,0.48,5.73,0.64,2.49,0.02,
363,363,MFC,Manulife Financial Corporation Common Stock,1,Buy,,,1.26,0.13,2.85,25.34,0.57,2.6,,
364,364,MFGP,Micro Focus Intl PLC ADS each representing One Ord Sh,1,Buy,,,,,,,,,,
365,365,MGM,MGM Resorts International Common Stock,1,Buy,0.22,0.21,2.39,-0.19,0.75,12.7,0.65,1.59,0.04,0.0
366,366,MGP,MGM Growth Properties LLC Class A common shares representing limited liability company interests,1,Buy,,,,,,,,,,
367,367,MHK,Mohawk Industries Inc. Common Stock,1,Buy,0.11,0.0,1.55,0.09,16.25,127.01,0.79,2.51,0.03,1.0
368,368,MIC,Macquarie Infrastructure Corporation Common Stock,1,Buy,,,1.59,-0.93,-0.13,10.42,0.92,0.77,0.07,
369,369,MLM,Martin Marietta Materials Inc. Common Stock,1,Buy,-0.14,-0.08,0.67,0.17,14.22,98.17,0.94,1.56,0.01,1.0
370,370,MLNK,MeridianLink Inc. Common Stock,1,Buy,,,,0.07,0.31,-0.24,0.52,1.84,0.03,
371,371,MMC,Marsh & McLennan Companies Inc. Common Stock,1,Buy,-0.01,0.1,0.93,0.14,6.7,19.26,0.92,2.79,0.01,1.0
372,372,MMM,3M Company Common Stock,1,Buy,0.01,0.14,0.98,0.17,10.48,25.09,0.69,3.47,0.02,1.0
373,373,MMP,Magellan Midstream Partners L.P. Limited Partnership,1,Buy,,,1.11,0.36,4.22,10.32,0.58,7.12,0.04,
374,374,MMS,Maximus Inc. Common Stock,1,Buy,,,,,,,,,,
375,375,MNR,Monmouth Real Estate Investment Corporation Class A Common Stock,1,Buy,,,,,,,,,,
376,376,MOD,Modine Manufacturing Company Common Stock,1,Buy,,,,,,,,,,
377,377,MPLN,MultiPlan Corporation Class A Common Stock,1,Buy,,,,-0.46,0.18,3.56,0.92,4.62,0.06,
378,378,MRK,Merck & Company Inc. Common Stock (new),1,Buy,0.09,0.28,0.42,0.11,6.94,13.14,0.75,1.06,0.01,1.0
379,379,MSA,MSA Safety Incorporated Common Stock,1,Buy,0.39,0.03,,,,,,,,
380,380,MSCI,MSCI Inc Common Stock,1,Buy,0.09,0.06,0.96,0.36,11.07,-4.46,0.93,2.68,0.01,1.0
381,381,MSM,MSC Industrial Direct Company Inc. Common Stock,1,Buy,0.04,0.07,1.01,0.07,5.9,20.75,0.94,2.66,0.03,1.0
382,382,MSP,Datto Holding Corp. Common Stock,1,Buy,-0.07,0.14,,,,,,,,
383,383,MTB,M&T Bank Corporation Common Stock,1,Buy,-0.07,0.06,1.12,0.31,11.73,122.6,0.87,5.18,0.04,1.0
